Date,Open,High,Low,Adj Close,Volume,sma,rsi,ma,std_dev,upperband,lowerband,EMA12,EMA26,MACD,Signal_Line,MACD_Histogram,Close,CloseY
2023-03-02,519,520,515,503.9850769,16558784,527.65,48.9655,527.65,11.9793,551.6086,503.6914,519.9708149,515.1848514,4.78596354,8.517985409,-3.732021869,519,516
2023-03-03,524,525,516,501.0718994,23253895,526.95,45,526.95,12.2409,551.4318,502.4682,519.3599203,515.2452328,4.114687556,7.637325839,-3.522638282,516,521
2023-03-06,520,524,517,505.9273071,21922085,526,42.963,526,11.9075,549.815,502.185,519.6122403,515.6715118,3.940728451,6.898006361,-2.95727791,521,524
2023-03-07,521,526,519,508.8404541,24861078,525.1,43.3824,525.1,11.2993,547.6986,502.5014,520.2872802,516.2884369,3.998843358,6.318173761,-2.319330402,524,521
2023-03-08,521,523,518,505.9273071,24512408,524.85,47.9675,524.85,11.3336,547.5172,502.1828,520.3969294,516.6374416,3.759487877,5.806436584,-2.046948707,521,522
2023-03-09,525,526,522,506.8983154,21557577,524.8,49.5868,524.8,11.3444,547.4888,502.1112,520.6435557,517.0346681,3.608887567,5.36692678,-1.758039214,522,513
2023-03-10,515,516,511,498.1586914,24045605,523.45,38.0531,523.45,11.0429,545.5358,501.3642,519.467624,516.7358038,2.731820229,4.83990547,-2.108085241,513,516
2023-03-13,513,518,509,501.0718994,21466947,522.25,39.6552,522.25,10.4372,543.1244,501.3756,518.9341434,516.6812998,2.252843594,4.322493095,-2.069649501,516,510
2023-03-14,511,514,510,495.2455139,20474770,520.5,35.0427,520.5,9.2935,539.087,501.913,517.5596598,516.1863887,1.37327109,3.732648694,-2.359377604,510,511
2023-03-15,515,516,510,496.2165527,23208597,519,36.8421,519,8.1628,535.3256,502.6744,516.5504814,515.8022118,0.7482696,3.135772875,-2.387503275,511,505
2023-03-16,505,510,504,493.0433044,21965994,517,32.7586,517,6.0957,529.1914,504.8086,514.7734842,515.0020479,-0.2285637,2.46290556,-2.69146926,505,518
2023-03-17,516,518,513,505.7355347,33118483,516.65,46.789,516.65,5.8063,528.2626,505.0374,515.2698713,515.2241185,0.045752817,1.979475011,-1.933722194,518,512
2023-03-20,517,518,510,499.8775635,11837312,515.85,42.8571,515.85,5.2342,526.3184,505.3816,514.7668142,514.9852949,-0.218480713,1.539883866,-1.75836458,512,517
2023-03-21,515,517,512,504.7592163,18284799,515.8,49.5327,515.8,5.2174,526.2348,505.3652,515.1103812,515.1345323,-0.024151078,1.227076878,-1.251227956,517,533
2023-03-22,524,533,524,520.3803101,42385987,516.6,56.5574,516.6,6.484,529.568,503.632,517.8626303,516.4579003,1.404729988,1.2626075,0.142122488,533,538
2023-03-23,528,539,528,525.2620239,26728246,517.7,58.7302,517.7,8.0531,533.8062,501.5938,520.9606871,518.0536114,2.90707578,1.591501156,1.315574624,538,539
2023-03-24,536,539,535,526.2382202,21926240,519.3,63.5593,519.3,8.9449,537.1898,501.4102,523.735966,519.6051957,4.130770338,2.099354992,2.031415346,539,531
2023-03-27,533,536,531,518.4277344,16111177,519.95,55.6522,519.95,9.3103,538.5706,501.3294,524.8535097,520.4492553,4.404254446,2.560334883,1.843919563,531,525
2023-03-28,525,530,524,512.5698242,17234120,520.65,56.1404,520.65,9.1265,538.903,502.397,524.8760467,520.7863475,4.08969921,2.866207748,1.223491461,525,530
2023-03-29,533,533,525,517.451416,17280749,521.05,53.7037,521.05,9.361,539.772,502.328,525.6643472,521.4688403,4.195506939,3.132067586,1.063439353,530,535
2023-03-30,536,537,531,522.3330078,19201564,521.85,57.2727,521.85,9.8477,541.5454,502.1546,527.1006015,522.4711484,4.629453087,3.431544687,1.197908401,535,533
2023-03-31,538,538,532,520.3803101,23558838,522.7,57.7982,522.7,10.0478,542.7956,502.6044,528.0082013,523.2510633,4.757137926,3.696663334,1.060474591,533,530
2023-04-06,530,531,526,517.451416,25423363,523.15,54.2056,523.15,10.1684,543.4868,502.8132,528.3146318,523.7509846,4.563647267,3.870060121,0.693587146,530,531
2023-04-07,535,535,529,518.4277344,8557482,523.5,53.3333,523.5,10.3186,544.1372,502.8628,528.7277654,524.2879487,4.439816726,3.984011442,0.455805284,531,529
2023-04-10,533,533,528,516.4750977,7435151,523.9,53.8462,523.9,10.3715,544.643,503.157,528.7696476,524.6369895,4.132658133,4.01374078,0.118917353,529,524
2023-04-11,522,527,522,511.5934448,22675697,524,50.9259,524,10.3619,544.7238,503.2762,528.0358557,524.5898051,3.446050597,3.900202744,-0.454152147,524,520
2023-04-12,523,524,517,507.6881104,23816473,524.35,53.3981,524.35,10.0853,544.5206,504.1794,526.7995702,524.2498195,2.549750668,3.630112328,-1.08036166,520,510
2023-04-13,515,517,510,497.9249268,25536889,524.05,47.2727,524.05,10.4301,544.9102,503.1898,524.2150209,523.1942773,1.020743594,3.108238581,-2.087494988,510,516
2023-04-14,516,520,513,503.7828979,18072504,524.35,52.7273,524.35,10.0853,544.5206,504.1794,522.9511716,522.6613679,0.289803651,2.544551595,-2.254747944,516,520
2023-04-17,519,520,514,507.6881104,14634287,524.8,53.9823,524.8,9.6497,544.0994,505.5006,522.4971452,522.4642296,0.032915621,2.0422244,-2.00930878,520,515
2023-04-18,518,520,514,502.8065186,15168888,525.3,54.4643,525.3,8.7905,542.881,507.719,521.3437382,521.9113237,-0.567585436,1.520262433,-2.087847869,515,510
2023-04-19,517,518,509,497.9249268,21123233,524.9,46.1538,524.9,9.307,543.514,506.286,519.5985477,521.0290034,-1.430455661,0.930118814,-2.360574475,510,513
2023-04-20,512,516,510,500.8539429,17221961,524.95,50.495,524.95,9.2365,543.423,506.477,518.5833865,520.4342624,-1.850875858,0.37391988,-2.224795738,513,511
2023-04-21,520,520,510,498.9012756,25016683,524.65,46.9388,524.65,9.5987,543.8474,505.4526,517.4167117,519.7354281,-2.318716458,-0.164607388,-2.154109071,511,507
2023-04-24,505,510,504,494.9959106,16886512,523.35,34.8837,523.35,10.1529,543.6558,503.0442,515.8141407,518.7920631,-2.977922439,-0.727270398,-2.250652041,507,498
2023-04-25,504,505,498,486.2090454,36898412,521.35,27.7778,521.35,11.018,543.386,499.314,513.0735036,517.2519103,-4.178406641,-1.417497647,-2.760908995,498,491.5
2023-04-26,498,498.5,491,479.8629456,31269245,518.975,25.1309,518.975,12.0814,543.1378,494.8122,509.7545031,515.3443614,-5.589858291,-2.251969776,-3.337888516,491.5,493.5
2023-04-27,491,495,489,481.8156128,29537148,517.1,29.0503,517.1,12.9925,543.085,491.115,507.2538103,513.7262605,-6.47245023,-3.096065866,-3.376384363,493.5,502
2023-04-28,498.5,502,498,490.1143494,24824100,515.95,37.5,515.95,13.2714,542.4928,489.4072,506.4455318,512.8576486,-6.412116846,-3.759276062,-2.652840784,502,501
2023-05-02,500,502,496.5,489.138031,15325791,514.5,33.5227,514.5,13.2397,540.9794,488.0206,505.6077577,511.9793043,-6.371546624,-4.281730175,-2.089816449,501,496
2023-05-03,496,498,495,484.2564087,11369311,512.55,27.8409,512.55,12.9299,538.4098,486.6902,504.1296411,510.7956521,-6.666011018,-4.758586343,-1.907424675,496,498
2023-05-04,497,499.5,496,486.2090454,13140291,510.8,30.1136,510.8,12.3729,535.5458,486.0542,503.1866194,509.847826,-6.661206643,-5.139110403,-1.52209624,498,500
2023-05-05,500,502,498.5,488.1617126,7488897,509.3,32.7586,509.3,11.7242,532.7484,485.8516,502.6963703,509.1183574,-6.421987185,-5.39568576,-1.026301426,500,504
2023-05-08,509,509,502,492.0669556,11243634,507.95,35,507.95,10.5941,529.1382,486.7618,502.8969287,508.7392199,-5.842291175,-5.485006843,-0.357284332,504,510
2023-05-09,507,510,505,497.9249268,16197743,507,39.8936,507,9.3906,525.7812,488.2188,503.9897089,508.832611,-4.842902094,-5.356585893,0.513683799,510,503
2023-05-10,508,508,500,491.0906677,18859212,505.95,39.0625,505.95,8.5238,522.9976,488.9024,503.837446,508.4005657,-4.563119741,-5.197892663,0.634772922,503,499
2023-05-11,506,506,498.5,487.1853943,13382927,504.9,39.0625,504.9,7.9779,520.8558,488.9442,503.0932235,507.7042275,-4.611003998,-5.08051493,0.469510932,499,496
2023-05-12,496,500,495,484.2564087,18465362,504.2,42.1348,504.2,8.1198,520.4396,487.9604,502.0019584,506.8372477,-4.835289338,-5.031469811,0.196180473,496,495.5
2023-05-15,497,499.5,494.5,483.7682495,13315766,503.175,37.7246,503.175,7.841,518.857,487.493,501.0016571,505.9974516,-4.995794499,-5.024334749,0.02854025,495.5,505
2023-05-16,503,508,500,493.0433044,21140315,502.425,41.573,502.425,6.7945,516.014,488.836,501.6167868,505.9235663,-4.306779516,-4.880823702,0.574044186,505,519
2023-05-17,508,521,506,506.711792,41406763,502.625,52.0408,502.625,7.2291,517.0832,488.1668,504.2911273,506.892191,-2.601063738,-4.424871709,1.823807972,519,530
2023-05-18,533,536,526,517.451416,43096277,503.625,59.6154,503.625,9.3694,522.3638,484.8862,508.2463384,508.6038805,-0.357542103,-3.611405788,3.253863686,530,532
2023-05-19,535,535,529,519.4041138,32099068,504.575,59.2233,504.575,11.1618,526.8986,482.2514,511.9007479,510.3369264,1.563821482,-2.576360334,4.140181816,532,531
2023-05-22,532,533,529,518.4277344,17208135,505.575,59.8039,505.575,12.5743,530.7236,480.4264,514.8390944,511.8675245,2.971569914,-1.466774284,4.438344199,531,530
2023-05-23,530,531,525,517.451416,19588873,506.725,61.6162,506.725,13.7118,534.1486,479.3014,517.1715414,513.2106708,3.960870596,-0.381245308,4.342115904,530,525
2023-05-24,527,528,524,512.5698242,19086681,508.075,64.2105,508.075,14.1303,536.3356,479.8144,518.3759197,514.0839545,4.291965198,0.553396793,3.738568405,525,543
2023-05-25,542,545,537,530.1435547,63827245,510.65,74.1784,510.65,15.57,541.79,479.51,522.1642397,516.2258838,5.938355951,1.630388625,4.307967327,543,566
2023-05-26,568,568,563,552.598999,95808471,514.275,78.4314,514.275,19.3482,552.9714,475.5786,528.9082028,519.9128553,8.9953475,3.1033804,5.8919671,566,568
2023-05-29,574,574,564,554.5516357,54657853,517.575,77.2727,517.575,22.5139,562.6028,472.5472,534.9223255,523.474866,11.44745943,4.772196205,6.67526322,568,566
2023-05-30,566,568,563,552.598999,40136130,520.825,76.6393,520.825,24.591,570.007,471.643,539.7035062,526.624876,13.0786302,6.433483004,6.645147196,566,558
2023-05-31,560,562,551,544.7884521,81176782,523.925,74.8,523.925,25.1973,574.3196,473.5304,542.5183514,528.9489592,13.56939214,7.860664832,5.708727311,558,551
2023-06-01,550,554,550,537.9542236,24477529,526.575,70.3846,526.575,25.1141,576.8032,476.3468,543.8232204,530.5823697,13.24085074,8.936702012,4.304148723,551,562
2023-06-02,559,564,557,548.6937256,30206141,529.675,72.3022,529.675,25.4849,580.6448,478.7052,546.619648,532.9096015,13.71004649,9.891370908,3.818675582,562,555
2023-06-05,560,560,555,541.8594971,16827391,532.225,67.9577,532.225,25.3317,582.8884,481.5616,547.9089329,534.5459273,13.3630056,10.58569785,2.777307751,555,560
2023-06-06,554,562,553,546.7411499,20228086,534.725,67.7305,534.725,25.4897,585.7044,483.7456,549.7690971,536.4314142,13.3376829,11.13609486,2.201588041,560,568
2023-06-07,561,568,560,554.5516357,27604813,537.975,72.8873,537.975,25.3753,588.7256,487.2244,552.5738514,538.769828,13.80402343,11.66968057,2.134342856,568,559
2023-06-08,562,568,555,545.7647705,23080195,540.975,70.4082,540.975,24.0364,589.0478,492.9022,553.5624896,540.2683592,13.29413041,11.99457054,1.299559873,559,565
2023-06-09,561,566,561,551.6227417,19091713,544.425,73,544.425,22.1165,588.658,500.192,555.3221066,542.1003326,13.221774,12.24001123,0.981762768,565,574
2023-06-12,574,574,571,560.4096069,26392389,548.35,74.7634,548.35,19.8236,587.9972,508.7028,558.1956287,544.4632709,13.73235773,12.53848053,1.193877202,574,593
2023-06-13,593,594,589,578.9597168,56174363,552.75,76.1905,552.75,19.4581,591.6662,513.8338,563.5501473,548.0585842,15.49156313,13.12909705,2.362466083,593,590
2023-06-14,590,591,587,576.0308228,23583314,556.3,72.6115,556.3,19.4533,595.2066,517.3934,567.6193554,551.1653558,16.45399969,13.79407758,2.659922115,590,591
2023-06-15,590,593,587,579.7089844,27392154,559.35,70.7483,559.35,19.8899,599.1298,519.5702,571.2163777,554.1160701,17.10030755,14.45532357,2.644983972,591,589
2023-06-16,590,590,584,577.7471924,38128802,562.2,69.3878,562.2,19.8484,601.8968,522.5032,573.9523196,556.7000649,17.25225464,15.01470979,2.23754485,589,583
2023-06-19,583,585,582,571.8618774,14346885,564.8,67.1053,564.8,18.9309,602.6618,526.9382,575.3442704,558.6482083,16.69606213,15.35098025,1.345081877,583,583
2023-06-20,579,585,579,571.8618774,16221413,567.45,67.5497,567.45,17.4551,602.3602,532.5398,576.522075,560.4520447,16.07003026,15.49479026,0.575240004,583,581
2023-06-21,582,585,578,569.9000244,21703937,570.25,68.9189,570.25,14.5344,599.3188,541.1812,577.2109865,561.9741155,15.23687104,15.44320641,-0.206335372,581,574
2023-06-26,576,578,574,563.0337524,27142262,571.8,61.3139,571.8,13.0529,597.9058,545.6942,576.7169886,562.8649217,13.85206686,15.1249785,-1.272911646,574,572
2023-06-27,570,575,569,561.0719604,21501718,572.1,52.5862,572.1,12.9814,598.0628,546.1372,575.991298,563.5415942,12.44970384,14.58992357,-2.14021973,572,574
2023-06-28,579,579,571,563.0337524,18175426,572.4,52.5862,572.4,12.9509,598.3018,546.4982,575.6849445,564.3162909,11.36865357,13.94566957,-2.577016,574,573
2023-06-29,578,580,570,562.0529175,16937929,572.75,53.0435,572.75,12.8631,598.4762,547.0238,575.2718761,564.9595286,10.31234748,13.21900515,-2.906657674,573,576
2023-06-30,570,576,568,564.9955444,22654976,573.65,58.1818,573.65,12.3981,598.4462,548.8538,575.3838952,565.7773413,9.606553843,12.49651489,-2.889961046,576,579
2023-07-03,578,580,576,567.9382324,14785585,575.05,63.2075,575.05,11.2319,597.5138,552.5862,575.940219,566.7567975,9.183421465,11.8338962,-2.650474739,579,585
2023-07-04,585,585,580,573.8236084,17219541,576.2,61.3861,576.2,11.0005,598.201,554.199,577.3340315,568.1081459,9.225885597,11.31229408,-2.086408486,585,582
2023-07-05,589,589,579,570.8808594,14913592,577.55,63.9175,577.55,9.8594,597.2688,557.8312,578.0518728,569.1371721,8.914700679,10.8327754,-1.918074723,582,565
2023-07-06,573,574,565,554.2057495,28564891,577.8,52.2936,577.8,9.4457,596.6914,558.9086,576.0438923,568.8307149,7.213177445,10.10885581,-2.895678365,565,565
2023-07-07,565,572,563,554.2057495,18796190,577.65,48.5149,577.65,9.6315,596.913,558.387,574.344832,568.5469582,5.797873744,9.246659398,-3.448785653,565,565
2023-07-10,567,573,565,554.2057495,18454982,577.95,53.2609,577.95,9.0987,596.1474,559.7526,572.9071655,568.2842206,4.622944933,8.321916505,-3.698971572,565,577
2023-07-11,574,577,570,565.9764404,17850636,578.55,56.1224,578.55,8.5807,595.7114,561.3886,573.5368324,568.9298339,4.606998486,7.578932901,-2.971934415,577,578
2023-07-12,574,578,572,566.9573975,15588228,578.75,52.2222,578.75,8.5155,595.781,561.719,574.2234735,569.601698,4.621775503,6.987501421,-2.365725918,578,585
2023-07-13,587,590,585,573.8236084,25442137,578.35,44.8718,578.35,7.9821,594.3142,562.3858,575.8814007,570.742313,5.139087691,6.617818675,-1.478730984,585,591
2023-07-14,589,591,587,579.7089844,23121873,578.4,50.6173,578.4,8.0616,594.5232,562.2768,578.207339,572.2428824,5.964456639,6.487146268,-0.522689629,591,591
2023-07-17,588,591,587,579.7089844,13807834,578.4,50,578.4,8.0616,594.5232,562.2768,580.1754407,573.6322985,6.543142207,6.498345456,0.044796751,591,581
2023-07-18,587,588,580,569.9000244,20932006,578,45.4545,578,7.6983,593.3966,562.6034,580.302296,574.1780542,6.124241814,6.423524727,-0.299282913,581,581
2023-07-19,584,587,579,569.9000244,22499123,577.9,48.7805,577.9,7.6427,593.1854,562.6146,580.4096351,574.6833835,5.726251571,6.284070096,-0.557818525,581,579
2023-07-20,580,584,578,567.9382324,15108109,577.7,47.619,577.7,7.554,592.808,562.592,580.1927681,575.0031329,5.189635266,6.06518313,-0.875547864,579,560
2023-07-21,560,563,557,549.3012695,46711021,576.65,39.604,576.65,8.4746,593.5992,559.7008,577.0861884,573.8917897,3.194398728,5.49102625,-2.296627522,560,558
2023-07-24,557,563,557,547.3394775,25268835,575.85,41.6667,575.85,9.4383,594.7266,556.9734,574.1498517,572.7146201,1.435231654,4.679867331,-3.244635676,558,569
2023-07-25,561,569,561,558.1292725,19590349,575.7,48.5714,575.7,9.5261,594.7522,556.6478,573.3575669,572.439463,0.918103814,3.927514627,-3.009410813,569,566
2023-07-26,569,571,563,555.1865845,13314305,575.3,46.2264,575.3,9.7662,594.8324,555.7676,572.2256335,571.9624658,0.263167713,3.194645245,-2.931477531,566,569
2023-07-27,570,570,566,558.1292725,12200358,575.1,48.1481,575.1,9.8563,594.8126,555.3874,571.7293822,571.7430239,-0.013641684,2.552987859,-2.566629543,569,567
2023-07-28,569,573,565,556.1674194,18540078,574.65,45.7944,574.65,10.0172,594.6844,554.6156,571.0017849,571.3916888,-0.389903843,1.964409518,-2.354313361,567,565
2023-07-31,575,575,560,554.2057495,24208467,573.95,43.3962,573.95,10.185,594.32,553.58,570.0784334,570.9182303,-0.839796943,1.403568226,-2.243365169,565,567
2023-08-01,565,568,564,556.1674194,16259643,573.05,41.1765,573.05,9.9497,592.9494,553.1506,569.6048283,570.6279911,-1.023162797,0.918222022,-1.941384819,567,561
2023-08-02,567,569,558,550.2821045,25583234,572,40,572,10.063,592.126,551.874,568.2810085,569.9148065,-1.633798007,0.407818016,-2.041616023,561,554
2023-08-04,556,560,552,543.4158325,26279173,571.45,44.2105,571.45,10.7433,592.9366,549.9634,566.0839303,568.735932,-2.652001684,-0.204145924,-2.44785576,554,558
2023-08-07,558,561,556,547.3394775,14369551,571.1,46.4646,571.1,11.0734,593.2468,548.9532,564.8402487,567.9406778,-3.100429047,-0.783402549,-2.317026499,558,552
2023-08-08,558,558,551,541.4541016,19010690,570.45,43.8095,570.45,11.8076,594.0652,546.8348,562.8648258,566.7598868,-3.895060981,-1.405734235,-2.489326746,552,554
2023-08-09,550,557,550,543.4158325,14389090,569.3,37.8947,569.3,12.2479,593.7958,544.8042,561.5010065,565.81471,-4.313703539,-1.987328096,-2.326375443,554,551
2023-08-10,552,554,550,540.4732056,17892615,567.95,36.0825,567.95,12.7175,593.385,542.515,559.885467,564.7173241,-4.83185707,-2.556233891,-2.275623179,551,546
2023-08-11,556,558,546,535.5686646,17608427,566,29.4737,566,12.9534,591.9068,540.0932,557.7492413,563.3308556,-5.581614314,-3.161309975,-2.420304338,546,541
2023-08-14,540,543,537,530.6641846,20939030,563.5,23.4043,563.5,12.6969,588.8938,538.1062,555.172435,561.6767182,-6.504283216,-3.829904623,-2.674378593,541,542
2023-08-15,543,545,540,531.6451416,14066307,561.05,24.2105,561.05,11.8076,584.6652,537.4348,553.1459065,560.2191835,-7.073276992,-4.478579097,-2.594697895,542,542
2023-08-16,541,543,536,531.6451416,28269840,559.1,27.0588,559.1,11.5572,582.2144,535.9856,551.4311517,558.8696144,-7.438462692,-5.070555816,-2.367906875,542,544
2023-08-17,540,546,537,533.6069336,22843138,557.25,28.7356,557.25,10.8039,578.8578,535.6422,550.2878976,557.7681614,-7.480263878,-5.552497429,-1.92776645,544,539
2023-08-18,540,544,539,528.7023926,17592345,555.25,27.7778,555.25,10.254,575.758,534.742,548.5512979,556.3779273,-7.826629322,-6.007323807,-1.819305515,539,537
2023-08-21,544,544,534,526.7406616,16633821,554.1,34.2466,554.1,10.9588,576.0176,532.1824,546.7741752,554.9425252,-8.168350062,-6.439529058,-1.728821004,537,541
2023-08-22,544,544,538,530.6641846,14594304,553.25,38.6667,553.25,11.2945,575.839,530.661,545.8858405,553.9097456,-8.023905058,-6.756404258,-1.267500799,541,552
2023-08-23,546,552,544,541.4541016,20636332,552.4,38.6667,552.4,10.6692,573.7384,531.0616,546.8264805,553.768283,-6.941802503,-6.793483907,-0.148318596,552,564
2023-08-24,563,564,558,553.2248535,23280827,552.3,48.8095,552.3,10.5436,573.3872,531.2128,549.4685604,554.5261879,-5.057627539,-6.446312634,1.388685095,564,546
2023-08-25,549,551,546,535.5686646,24144537,551.15,38.3838,551.15,9.8583,570.8666,531.4334,548.9349357,553.8946184,-4.959682737,-6.148986654,1.189303917,546,549
2023-08-28,547,553,547,538.5114136,8991985,550.25,41,550.25,9.1299,568.5098,531.9902,548.9449456,553.5320541,-4.587108517,-5.836611027,1.24950251,549,552
2023-08-29,551,553,546,541.4541016,10516678,549.6,43.5644,549.6,8.4629,566.5258,532.6742,549.414954,553.4185686,-4.003614658,-5.470011753,1.466397095,552,555
2023-08-30,558,560,554,544.3967896,15117416,549,44.1176,549,7.5394,564.0788,533.9212,550.2741918,553.5357117,-3.261519871,-5.028313377,1.766793505,555,549
2023-08-31,553,556,548,538.5114136,40431378,548.4,44.1176,548.4,6.9917,562.3834,534.4166,550.0781623,553.199733,-3.121570738,-4.646964849,1.525394111,549,548
2023-09-01,543,553,543,537.5304565,13669766,548.1,46.875,548.1,6.8664,561.8328,534.3672,549.758445,552.8145676,-3.056122606,-4.3287964,1.272673795,548,557
2023-09-04,549,557,549,546.3585815,9531157,548.05,49.505,548.05,6.7938,561.6376,534.4624,550.8725304,553.1245997,-2.252069253,-3.913450971,1.661381718,557,552
2023-09-05,553,555,550,541.4541016,12220686,548.05,50,548.05,6.7938,561.6376,534.4624,551.0459873,553.041296,-1.995308714,-3.529822519,1.534513805,552,550
2023-09-06,556,556,550,539.4923096,14067008,547.85,48,547.85,6.6671,561.1842,534.5158,550.8850662,552.8160148,-1.930948648,-3.210047745,1.279099097,550,542
2023-09-07,546,548,542,531.6451416,20717005,547.4,45.7143,547.4,6.7465,560.893,533.907,549.5181329,552.0148285,-2.496695621,-3.06737732,0.570681699,542,539
2023-09-08,535,540,535,528.7023926,15283568,547.05,46.6019,547.05,6.9998,561.0496,533.0504,547.8999586,551.0507671,-3.150808541,-3.084063565,-0.066744977,539,536
2023-09-11,539,540,536,525.7598267,14631968,546.8,47.5248,546.8,7.3097,561.4194,532.1806,546.0691957,549.9358955,-3.866699763,-3.240590804,-0.626108959,536,544
2023-09-12,536,545,536,533.6069336,16028336,546.9,50.9259,546.9,7.254,561.408,532.392,545.7508579,549.4961995,-3.745341606,-3.341540965,-0.403800642,544,541
2023-09-13,545,548,541,530.6641846,16191392,546.85,49.5495,546.85,7.2929,561.4358,532.2642,545.0199567,548.8668514,-3.846894713,-3.442611714,-0.404282999,541,550
2023-09-14,544,550,543,542.5006104,17144287,547.15,52.5424,547.15,7.2929,561.7358,532.5642,545.7861172,548.9507884,-3.164671139,-3.387023599,0.22235246,550,558
2023-09-15,549,558,547,550.3915405,42517441,548.1,57.8512,548.1,7.4119,562.9238,533.2762,547.6651761,549.6211003,-1.955924223,-3.100803724,1.144879501,558,540
2023-09-18,548,549,540,532.6369629,36684692,548.25,51.0949,548.25,7.2029,562.6558,533.8442,546.4859182,548.9084262,-2.422507988,-2.965144577,0.542636589,540,538
2023-09-19,539,543,538,530.6642456,18901683,548.1,48.8889,548.1,7.3906,562.8812,533.3188,545.1803924,548.1003947,-2.920002299,-2.956116121,0.036113822,538,535
2023-09-20,536,538,535,527.7050781,24635567,547.25,43.3071,547.25,7.8799,563.0098,531.4902,543.6141782,547.1299951,-3.515816904,-3.068056278,-0.447760626,535,527
2023-09-21,530,531,526,519.814209,32012694,545.4,34.9593,545.4,8.0812,561.5624,529.2376,541.0581507,545.6388843,-4.580733567,-3.370591736,-1.210141831,527,522
2023-09-22,523,525,522,514.8823853,29049309,544.2,39.0909,544.2,9.6223,563.4446,524.9554,538.1261276,543.8878558,-5.761728291,-3.848819047,-1.912909244,522,525
2023-09-25,522,529,522,517.8414917,17116402,543,39.0909,543,10.4529,563.9058,522.0942,536.1067233,542.4887554,-6.382032097,-4.355461657,-2.02657044,525,519
2023-09-26,521,524,519,511.9232483,26392692,541.35,35.3982,541.35,11.5087,564.3674,518.3326,533.4749197,540.7488476,-7.273927876,-4.939154901,-2.334772975,519,522
2023-09-27,517,523,516,514.8823853,16846401,539.7,35.3982,539.7,11.8103,563.3206,516.0794,531.7095475,539.3600441,-7.650496615,-5.481423244,-2.169073372,522,523
2023-09-28,523,525,520,515.8687744,19733331,538.4,37.963,538.4,12.1586,562.7172,514.0828,530.3696171,538.148189,-7.778571877,-5.94085297,-1.837718907,523,533
2023-10-02,530,534,528,525.7323608,25427911,537.65,43.5897,537.65,11.9968,561.6436,513.6564,530.7742914,537.7668416,-6.992550252,-6.151192427,-0.841357825,533,529
2023-10-03,528,533,528,521.7869263,14490129,536.25,37.5,536.25,11.2291,558.7082,513.7918,530.5013235,537.117446,-6.61612248,-6.244178437,-0.371944043,529,520
2023-10-04,521,523,519,512.9096069,28358964,534.65,36.2069,534.65,11.1463,556.9426,512.3574,528.8857352,535.849487,-6.963751747,-6.388093099,-0.575658648,520,528
2023-10-05,523,529,523,520.8005371,24945684,533.55,40.9836,533.55,10.6251,554.8002,512.2998,528.7494683,535.2680435,-6.518575227,-6.414189525,-0.104385702,528,532
2023-10-06,530,533,529,524.7460938,15336587,533.05,45.7627,533.05,10.4402,553.9304,512.1696,529.2495501,535.0259662,-5.776416128,-6.286634845,0.510218718,532,544
2023-10-11,542,544,540,536.5823975,46639969,533.3,51.9685,533.3,10.648,554.596,512.004,531.5188501,535.6907095,-4.171859385,-5.863679753,1.691820369,544,550
2023-10-12,545,550,544,542.5006104,34161176,534,55.3846,534,11.2764,556.5528,511.4472,534.3621039,536.7506569,-2.388552997,-5.168654402,2.780101405,550,553
2023-10-13,550,554,548,545.4596558,31123496,534.45,53.6,534.45,11.8609,558.1718,510.7282,537.2294725,537.954312,-0.724839412,-4.279891404,3.555051992,553,545
2023-10-16,546,547,542,537.5688477,19875676,534.65,51.5385,534.65,12.01,558.67,510.63,538.4249383,538.4762148,-0.051276467,-3.434168417,3.38289195,545,551
2023-10-17,550,552,548,543.4869995,18364998,534.7,50.3937,534.7,12.0791,558.8582,510.5418,540.3595632,539.4039026,0.955660615,-2.55620261,3.511863225,551,540
2023-10-18,549,549,540,532.6369629,26418940,533.8,43.0769,533.8,10.8608,555.5216,512.0784,540.3042458,539.4480579,0.856187837,-1.873724521,2.729912358,540,546
2023-10-19,540,548,540,538.5551147,22881262,534.1,52.5424,534.1,11.1209,556.3418,511.8582,541.1805156,539.933387,1.247128677,-1.249553881,2.496682558,546,556
2023-10-20,549,556,546,548.4187622,45984177,535,57.1429,535,12.1352,559.2704,510.7296,543.4604363,541.1235065,2.336929863,-0.532257133,2.869186995,556,544
2023-10-23,552,553,543,536.5823975,22747367,535.45,53.3333,535.45,12.3009,560.0518,510.8482,543.5434461,541.3365801,2.206866064,0.015567507,2.191298557,544,544
2023-10-24,543,546,540,536.5823975,15007814,536.3,56.6929,536.3,12.2736,560.8472,511.7528,543.6136852,541.5338704,2.079814757,0.428416957,1.6513978,544,544
2023-10-25,544,551,544,536.5823975,16526355,537.4,59.0164,537.4,11.9049,561.2098,513.5902,543.6731182,541.7165467,1.956571541,0.734047874,1.222523668,544,531
2023-10-26,530,535,530,523.7597046,28188348,537.7,52.2727,537.7,11.6488,560.9976,514.4024,541.7234077,540.9227284,0.800679318,0.747374163,0.053305156,531,533
2023-10-27,534,536,532,525.7323608,15679643,538.4,55.4688,538.4,10.8599,560.1198,516.6802,540.381345,540.3358596,0.045485362,0.606996402,-0.561511041,533,532
